episode_id,duration_s,path_m,displacement_m,delta_x_m,delta_y_m,displacement_path_ratio,path_displacement_ratio,peak_speed_mps,mean_speed_mps,start_speed_mps,end_speed_mps,max_chord_deviation_m,signed_heading_change_deg,absolute_heading_change_deg,heading_changes_ge45_count,team,player,period,block_id,start_frame,end_frame,start_s,end_s,start_x_m,start_y_m,end_x_m,end_y_m,start_boundary_kind,end_boundary_kind,method_b_overlap,diag_short,diag_tiny_path,diag_tiny_displacement,diag_long,diag_low_displacement_path_ratio,diag_direction_change,diag_lower_speed_meaningful_displacement,diag_fragmentation_any,diag_merging_any
B006343,8.920000000000073,4.7479604511496625,4.56577846261909,1.360050000000001,4.3585085714285725,0.9616294216422001,1.0399016268577488,1.1389647560673613,0.5300257863910219,0.026764872844259723,0.9515723856353655,0.09784880439819463,-10.862151213876864,37.784522864732615,0,Home,5,2,Home_5_2_67,110509,110732,4420.36,4429.28,47.95005,15.530714285714286,49.3101,19.889222857142858,valley,valley,False,False,False,False,True,False,False,True,False,True
B006344,3.680000000000291,3.48692935375245,3.481433956012012,1.5756000000000014,3.104491428571425,0.9984240008377216,1.0015784868562414,1.0600403107717096,0.9475785616068715,0.9515723856353655,0.9240794433400427,0.05810371415469678,4.099567977491694,35.780425267289836,0,Home,5,2,Home_5_2_67,110732,110824,4429.28,4432.96,49.3101,19.889222857142858,50.8857,22.993714285714283,valley,valley,False,False,False,False,False,False,False,True,False,False
B006345,2.6400000000003274,2.608188902459903,2.5995063331368105,1.0888500000000008,2.3604742857142895,0.9966710350945426,1.0033400839276339,1.1000116702776064,0.986997044848257,0.9240794433400427,0.9052518986455628,0.04628544852447274,8.29221135612907,39.95219930286439,0,Home,5,2,Home_5_2_67,110824,110890,4432.96,4435.6,50.8857,22.993714285714283,51.97455,25.354188571428573,valley,valley,False,False,False,False,False,False,False,False,False,False
B006346,1.0799999999999272,1.0484974145869508,1.0377437624520633,0.3433499999999938,0.9792971428571455,0.9897437494978242,1.010362531218186,1.0918520962118206,0.9684888308329908,0.9052518986455628,0.7942233475329444,0.06372049946210752,-24.753525485144568,26.41372483746295,0,Home,5,2,Home_5_2_67,110890,110917,4435.6,4436.68,51.97455,25.354188571428573,52.317899999999995,26.333485714285718,valley,valley,False,True,False,False,False,False,False,False,True,False
B006347,1.0799999999999272,1.0622901132091895,1.0594932013814293,0.5947500000000048,0.8768114285714255,0.9973670922914732,1.0026398582115614,1.073227709092181,0.9768384349201228,0.7942233475329444,0.9451128057341792,0.02875149036512276,-6.93948989384479,21.4486925579183,0,Home,5,2,Home_5_2_67,110917,110944,4436.68,4437.76,52.317899999999995,26.333485714285718,52.91265,27.210297142857144,valley,valley,False,True,False,False,False,False,False,False,True,False
B006348,4.639999999999418,4.545623132643611,4.5175894502793765,3.195750000000004,3.1930857142857114,0.9938328186155788,1.0062054515295764,1.2454861684984204,0.9793648813831998,0.9451128057341792,0.7609134581656304,0.2055739337332454,-4.520487936708127,74.10902483990837,0,Home,5,2,Home_5_2_67,110944,111060,4437.76,4442.4,52.91265,27.210297142857144,56.1084,30.403382857142855,valley,valley,False,False,False,False,False,False,False,True,False,False
B006349,4.720000000000255,1.8112497905803295,1.7851486555837999,0.9028500000000008,1.5400057142857122,0.9855894338084827,1.0146212669263635,0.8829314180793835,0.38690889262746464,0.7609134581656304,0.006136312959274182,0.11559678121256098,22.99619094840921,39.33208863856986,0,Home,5,2,Home_5_2_67,111060,111178,4442.4,4447.12,56.1084,30.403382857142855,57.011250000000004,31.943388571428567,valley,valley,False,False,False,False,False,False,False,False,False,False
B006350,3.1599999999998545,0.293293907327506,0.2895451560461563,-0.014249999999996987,-0.28919428571428085,0.9872184481583396,1.0129470350412357,0.17344501937202617,0.09173104995183456,0.006136312959274182,0.006136312959197676,0.013695006717755507,0.0,0.0,0,Home,5,2,Home_5_2_67,111178,111257,4447.12,4450.28,57.011250000000004,31.943388571428567,56.99700000000001,31.654194285714286,valley,valley,False,False,True,True,False,False,False,False,True,False
B006351,4.039999999999964,1.5486247509648765,1.5046543572175841,0.7019999999999982,1.3308571428571376,0.9716068119666198,1.0292229198927805,0.7070935372418171,0.379625049873384,0.006136312959197676,0.6657208240412531,0.15155868781831625,-25.665139295450132,29.58703173852502,0,Home,5,2,Home_5_2_67,111257,111358,4450.28,4454.32,56.99700000000001,31.654194285714286,57.699000000000005,32.985051428571424,valley,valley,False,False,False,False,False,False,False,False,False,False
B006352,2.4400000000005093,1.7337206003964822,1.7262212051809354,1.0634999999999906,1.3597085714285768,0.9956743922787605,1.0043443998909518,0.7669361661240653,0.7098183199023425,0.6657208240412531,0.6749360854098663,0.06949105905677148,16.50197587534927,35.40705523292008,0,Home,5,2,Home_5_2_67,111358,111419,4454.32,4456.76,57.699000000000005,32.985051428571424,58.762499999999996,34.34476,valley,valley,False,False,False,False,False,False,False,False,False,False
B006353,1.1599999999998545,0.796152979208389,0.793393326363647,0.40680000000001115,0.6811657142857115,0.9965337655993124,1.0034782909725122,0.8155422831237138,0.6859586855207834,0.6749360854098663,0.5833377581228169,0.028965246340283347,-10.757408496204956,23.69498344987599,0,Home,5,2,Home_5_2_67,111419,111448,4456.76,4457.92,58.762499999999996,34.34476,59.16930000000001,35.02592571428571,valley,valley,False,True,True,False,False,False,False,False,True,False
B006354,2.199999999999818,0.9941868404174522,0.9812621309313805,0.8285999999999945,0.5256400000000028,0.986999717798875,1.0131715156212173,0.6775048007969866,0.4542501565814033,0.5833377581228169,0.025309336222037467,0.04330561668975852,-26.254277034181158,28.08657124713647,0,Home,5,2,Home_5_2_67,111448,111503,4457.92,4460.12,59.16930000000001,35.02592571428571,59.9979,35.551565714285715,valley,valley,False,False,True,False,False,False,False,False,True,False
B006355,1.2799999999997453,0.20025482146755966,0.1973396659910799,-0.09615000000000151,-0.17233142857143235,0.9854427700910463,1.0147722732874773,0.28338295283825315,0.15247514766405643,0.025309336222037467,0.22867359323938155,0.009932423534885782,0.0,0.0,0,Home,5,2,Home_5_2_67,111503,111535,4460.12,4461.4,59.9979,35.551565714285715,59.90175,35.37923428571428,valley,valley,False,True,True,True,False,False,False,False,True,False
B006356,3.4000000000005457,0.7722037397009507,0.5827628873805917,-0.5032500000000013,-0.29385714285714215,0.754675039007551,1.325073638734717,0.5051705624779591,0.2271368265786216,0.22867359323938155,0.004467712970415866,0.18055982383963112,0.0,0.0,0,Home,5,2,Home_5_2_67,111535,111620,4461.4,4464.8,59.90175,35.37923428571428,59.3985,35.08537714285714,valley,valley,False,False,True,False,False,False,False,False,True,False
B006357,2.8400000000001455,0.9464841958459946,0.9419384447369544,0.33689999999999287,0.8796285714285759,0.9951972244977877,1.0048259534733288,0.5668340694115714,0.32870239734885365,0.004467712970415866,0.01041296532888926,0.01401214856694845,2.4922348391283515,6.899988078909021,0,Home,5,2,Home_5_2_67,111620,111691,4464.8,4467.64,59.3985,35.08537714285714,59.73539999999999,35.96500571428572,valley,valley,False,False,True,False,False,False,False,False,True,False
B006358,2.7999999999992724,0.35698958316318885,0.2555978760131773,-0.12254999999998972,-0.22430285714285958,0.7159813284981403,1.3966844667550538,0.25128600107629206,0.12584721893536596,0.01041296532888926,0.010456176770442836,0.013743776179972281,0.0,0.0,0,Home,5,2,Home_5_2_67,111691,111761,4467.64,4470.44,59.73539999999999,35.96500571428572,59.61285,35.74070285714286,valley,valley,False,False,True,True,False,False,False,False,True,False
B006359,1.5600000000004002,0.13376014003250355,0.08554687566903735,0.07874999999999233,-0.03341714285714659,0.6395543219994354,1.563588839293127,0.13888495918492405,0.0838614919395914,0.010456176770442836,0.03383726435700004,0.04541443972309763,0.0,0.0,0,Home,5,2,Home_5_2_67,111761,111800,4470.44,4472.0,59.61285,35.74070285714286,59.691599999999994,35.70728571428571,valley,valley,False,False,True,True,False,False,False,False,True,False
B006360,1.8400000000001455,0.21326642722813488,0.2086201039532647,-0.007949999999993906,0.20846857142857544,0.9782135269237668,1.022271694754361,0.23847222059923268,0.1141595307458944,0.03383726435700004,0.030390653772528593,0.0071027821134226265,0.0,0.0,0,Home,5,2,Home_5_2_67,111800,111846,4472.0,4473.84,59.691599999999994,35.70728571428571,59.68365,35.915754285714286,valley,valley,False,False,True,True,False,False,False,False,True,False
B006361,2.5599999999994907,1.5233028738958496,1.4924910017819166,-0.6353999999999971,-1.3504799999999975,0.9797729836646789,1.0206445948934675,0.9091582512229689,0.5863532692487936,0.030390653772528593,0.39099269429232214,0.10164064724507434,-37.07781639555031,39.69884975440127,0,Home,5,2,Home_5_2_67,111846,111910,4473.84,4476.4,59.68365,35.915754285714286,59.04825,34.56527428571429,valley,valley,False,False,False,False,False,False,False,False,False,False
B006362,1.7200000000002547,0.8668150381801872,0.8649484023964535,-0.8082000000000065,-0.30813714285714866,0.9978465581450311,1.002158089174524,0.5458989601980071,0.5013947420180673,0.39099269429232214,0.5093812886184639,0.013632662574572489,-0.11233148520562548,24.177524561772547,0,Home,5,2,Home_5_2_67,111910,111953,4476.4,4478.12,59.04825,34.56527428571429,58.24005,34.25713714285714,valley,valley,False,False,True,False,False,False,False,False,True,False
B006363,1.5600000000004002,0.8451197171005871,0.8444690726686576,-0.7661999999999907,-0.3550571428571416,0.9992301156643679,1.0007704775142012,0.5646773516622832,0.5409343554031972,0.5093812886184639,0.5417543356583256,0.0072293497574904,-7.474174735688032,26.888891273795224,0,Home,5,2,Home_5_2_67,111953,111992,4478.12,4479.68,58.24005,34.25713714285714,57.473850000000006,33.90208,valley,valley,False,False,True,False,False,False,False,False,True,False
B006364,1.519999999999527,0.8579288015968881,0.8577029438861815,-0.8256000000000014,-0.2324628571428562,0.9997367407292002,1.0002633285944937,0.5848912379276677,0.5638454968099306,0.5417543356583256,0.5396399037929774,0.003555300843645377,1.1969130997072686,20.95527281527975,0,Home,5,2,Home_5_2_67,111992,112030,4479.68,4481.2,57.473850000000006,33.90208,56.648250000000004,33.66961714285714,valley,valley,False,False,True,False,False,False,False,False,True,False
B006365,1.480000000000473,0.8741672791020517,0.8669569421033805,-0.717000000000013,-0.4873657142857155,0.9917517651700739,1.0083168340300475,0.6266937213734538,0.5893111021404565,0.5396399037929774,0.6115571627134399,0.04871909180941772,26.349903547510646,28.952029849204425,0,Home,5,2,Home_5_2_67,112030,112067,4481.2,4482.68,56.648250000000004,33.66961714285714,55.93124999999999,33.182251428571426,valley,valley,False,True,True,False,False,False,False,False,True,False
B006366,4.119999999999891,2.3029771169021735,2.287913197911028,-1.556999999999988,-1.6763942857142844,0.993458936747314,1.0065841304665315,0.7324065169859687,0.5594806258199156,0.6115571627134399,0.02625000000018474,0.034861446573727306,-5.960823715388484,43.280421070188396,0,Home,5,2,Home_5_2_67,112067,112170,4482.68,4486.8,55.93124999999999,33.182251428571426,54.37425,31.505857142857142,valley,valley,False,False,False,False,False,False,False,False,False,False
B006367,1.9200000000000728,0.6470547108574471,0.6417880773642839,0.4780500000000032,0.42820571428571697,0.9918606055951835,1.0082061878039126,0.4489624106469614,0.3306656688047574,0.02625000000018474,0.4157888755500443,0.02595633314235927,0.0,0.0,0,Home,5,2,Home_5_2_67,112170,112218,4486.8,4488.72,54.37425,31.505857142857142,54.85230000000001,31.93406285714286,valley,valley,False,False,True,False,False,False,False,False,True,False
B006368,1.0399999999999636,0.5267052205544667,0.5132338260521069,0.4977000000000018,-0.12531428571428904,0.9744232751515576,1.0262480643686025,0.5697052417704225,0.5030896070152248,0.4157888755500443,0.5641385024981329,0.047766548748358666,7.026319043228499,18.69213260113777,0,Home,5,2,Home_5_2_67,112218,112244,4488.72,4489.76,54.85230000000001,31.93406285714286,55.35000000000001,31.80874857142857,valley,valley,False,True,True,False,False,False,False,False,True,False
B006369,2.3599999999996726,1.646735843478779,1.6101467862614642,1.5205499999999859,0.5296228571428578,0.9777808581976212,1.0227240507073703,0.7829705633431694,0.6955422431578809,0.5641385024981329,0.7373097956048268,0.14615628587900398,33.290148544974656,61.518410061337775,0,Home,5,2,Home_5_2_67,112244,112303,4489.76,4492.12,55.35000000000001,31.80874857142857,56.870549999999994,32.33837142857143,valley,valley,False,False,False,False,False,False,False,False,False,False
B006370,3.2799999999997453,2.42636884285542,2.418586776630068,2.2983000000000047,0.7532457142857183,0.9967927109481863,1.0032176088534623,0.7882968110082201,0.7397172393613872,0.7373097956048268,0.680733116963904,0.07584405573460541,-9.497182454044106,53.45224789117609,0,Home,5,2,Home_5_2_67,112303,112385,4492.12,4495.4,56.870549999999994,32.33837142857143,59.16885,33.091617142857146,valley,valley,False,False,False,False,False,False,False,False,False,False
B006371,3.0799999999999272,2.113711928047186,2.1041124801721787,2.081699999999998,0.3062914285714271,0.9954584880997118,1.0045622313281568,0.7527594847213513,0.6861991194633723,0.680733116963904,0.5359500671613097,0.08459994794153816,-18.220756777209754,50.63698803212687,0,Home,5,2,Home_5_2_67,112385,112462,4495.4,4498.48,59.16885,33.091617142857146,61.25055,33.39790857142857,valley,valley,False,False,False,False,False,False,False,False,False,False
B006372,2.240000000000691,0.5577696286262281,0.5368938553858001,0.5364000000000075,0.023022857142855457,0.9625727680945187,1.0388824961042387,0.5377956756638929,0.254038434786138,0.5359500671613097,0.011509146761787778,0.03749815099424914,-1.4838970997134402,2.404290469862719,0,Home,5,2,Home_5_2_67,112462,112518,4498.48,4500.72,61.25055,33.39790857142857,61.786950000000004,33.42093142857143,valley,valley,False,False,True,False,False,False,False,False,True,False
B006373,2.4399999999996,0.09877877375943271,0.07228726051424643,-0.065400000000011,0.030794285714286218,0.7318096567011035,1.3664755457147988,0.07363575551196841,0.04001578210882902,0.011509146761787778,0.008194152345089465,0.012995449293397047,0.0,0.0,0,Home,5,2,Home_5_2_67,112518,112579,4500.72,4503.16,61.786950000000004,33.42093142857143,61.72154999999999,33.451725714285715,valley,valley,False,False,True,True,False,False,False,False,True,False
B006374,1.5600000000004002,0.057927653494286364,0.01867928466269837,-0.004349999999988086,0.018165714285714785,0.3224588523086091,3.101170871385942,0.10743864528184413,0.036409637242532385,0.008194152345089465,0.007883397692930573,0.00827826133562373,0.0,0.0,0,Home,5,2,Home_5_2_67,112579,112618,4503.16,4504.72,61.72154999999999,33.451725714285715,61.717200000000005,33.46989142857143,valley,valley,False,False,True,True,False,True,False,False,True,True
B006375,2.1599999999998545,0.10741050169463053,0.1027161247997533,-0.012900000000009015,0.10190285714286063,0.9562949914504318,1.045702433809969,0.10206891054589885,0.04896628981924922,0.007883397692930573,0.01936890127844075,0.007437213152029339,0.0,0.0,0,Home,5,2,Home_5_2_67,112618,112672,4504.72,4506.88,61.717200000000005,33.46989142857143,61.704299999999996,33.57179428571429,valley,valley,False,False,True,True,False,False,False,False,True,False
B006376,1.4399999999995998,0.09013053489712786,0.08328226721609748,0.05279999999999774,-0.06440571428571928,0.9240183397463826,1.0822296019302737,0.11225327253098692,0.061422493883978926,0.01936890127844075,0.013403138910353002,0.00662222605646349,0.0,0.0,0,Home,5,2,Home_5_2_67,112672,112708,4506.88,4508.32,61.704299999999996,33.57179428571429,61.757099999999994,33.50738857142857,valley,valley,False,True,True,True,False,False,False,False,True,False
B006377,1.0799999999999272,0.09508756483611229,0.08845752565440024,-0.025799999999996714,-0.084611428571435,0.9302743824269848,1.0749516689808318,0.1265466811103435,0.08537829499335034,0.013403138910353002,0.12492839275519643,0.015840076801083368,0.0,0.0,0,Home,5,2,Home_5_2_67,112708,112735,4508.32,4509.4,61.757099999999994,33.50738857142857,61.7313,33.422777142857136,valley,valley,False,True,True,True,False,False,False,False,True,False
B006378,2.4400000000005093,0.43405830671444734,0.4173301200415153,-0.2657999999999916,-0.3217371428571312,0.9614609686897734,1.040083823020653,0.21730463898065328,0.17703848484862747,0.12492839275519643,0.11688274693301907,0.037942476531868094,0.0,0.0,0,Home,5,2,Home_5_2_67,112735,112796,4509.4,4511.84,61.7313,33.422777142857136,61.465500000000006,33.101040000000005,valley,valley,False,False,True,True,False,False,False,False,True,False
